Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
RG18,Noncovalent,0.9484523732581216,11.362208864094375,28.462098916929857,6.364564911926717,1.7472033614762628,1.701932081689204,3.2345195222150465,5.643063004060062,1.1441094632762026,4.98562230340013,3.533013708671194,18.87019832331093,3.034654823037522,0.8512391494539949,0.9893626346363885,1.13153537938571
S22,Noncovalent,0.6537979105326347,15.961916948710197,10.985318665247558,10.762785044470684,2.2756745895003068,3.344035027153552,1.6023838892670466,1.9575130324337506,2.37686615107339,10.136098448618544,8.51134197739627,11.094889274972703,5.470019451606016,0.9179496986302909,0.8979127345668743,0.772486311166638
S66,Noncovalent,0.6203599457596065,19.29219405780833,14.14319153000729,12.542584290871307,1.7726946752372053,3.317965097851965,1.5370646284029237,1.894004138786836,3.170842653343855,12.229241299601505,9.778295311447987,14.216261001286638,6.510713636261966,0.7218486030240614,0.5750706853839577,0.8606393915818165
S66Rel7,Noncovalent,0.43438816004084363,12.063308134897373,5.39944402269838,7.6368352531572805,1.4577788458025895,1.5428342285621741,1.9255124185824282,2.8651836693954817,2.910575037421385,7.601323325230669,6.070976581748217,6.210747134843122,3.6009045670489495,0.5784289797813739,0.9918535884517488,0.7204633996042311
SW49Bind22,Noncovalent,1.4554873983820575,12.520433441676946,7.980748480123546,3.776623220691471,1.0165222771322895,0.17038560131555908,2.138069824669043,2.164893304413958,0.6062660987986168,5.825676374688199,10.26730269151518,7.532537325781714,0.9015390417107231,0.9721477147310007,1.0113300081367054,1.2827249311021316
SW49Rel28,Noncovalent,0.43594405537056746,2.5092774617913296,1.6609489449303954,3.1367252618677606,0.8905346281462222,0.5223439275393382,1.5710224333833085,2.148515194015937,1.2395228012563373,2.6992490941547502,2.3233167294562977,1.7080536751188888,2.502244763124005,1.0005428397563438,1.6473091178200625,1.2235013629771863
Shields38,Noncovalent,0.2821727464258844,8.057917955959724,9.287794416300567,4.312994575537365,1.0523848519289765,3.514748967987589,3.0730335396476796,0.8960998273975614,0.932354167423821,1.3394854680033055,7.9837507230527756,7.2443732687458136,3.979822589591673,0.6934431818699742,1.0547760701236946,0.6160509288032395
TA13,Noncovalent,0.4944845705418663,1.5110719673615276,1.0014808804738555,1.5329407054510342,1.202842240762912,1.18006698318943,0.7816124068288242,0.7644251899011444,1.1542822200239216,1.4776239196537122,1.3354548755971594,1.086359049635237,1.2099075178575884,1.2279167753617801,1.29132062371975,0.4256219393071539
WATER27,Noncovalent,0.5249283467375215,6.859560725984114,7.344319290795799,2.613069671994796,0.9066510946882907,2.998230023303019,2.6578443607700333,1.712111348287928,1.364189518222762,2.6501407847831913,6.527284838369314,5.95483774595122,2.8463398411983487,0.43503900374694976,0.9266309685509008,0.6723936246269185
X40,Noncovalent,0.7423916969294795,10.828485663856648,9.741701814195721,7.382060815946415,1.2938025287272459,2.3777680094806084,1.5172930715888764,2.1778217010171126,1.5123638122971441,6.795737533718017,5.651639906036688,9.151251414590181,4.218659471860308,0.8029588842897416,0.9062112890940291,0.7803488434476422
X40x5,Noncovalent,0.7905186098217907,8.27979868704692,6.465781213877149,5.513276238194703,1.0847786082042437,1.7503016687499466,1.1557597315903694,1.4479723322585765,1.4066428277786431,4.531481397829122,3.906457779585418,6.1738132101117875,2.9447394174733432,0.7367081016684426,1.2913946074243965,0.7770361983275325
XB25,Noncovalent,0.5473964839716037,3.5181741013007057,4.122385259661632,2.6163387444653394,0.9726772314380979,1.5401319298094842,1.6268843414679954,2.0005629459881042,1.1280556381670752,2.2497754143281763,2.3667379324883955,3.7091863507537353,1.696554962536162,1.3016476015750098,1.4900747105513297,0.5019883114807234
AE11,Thermochemistry,3.5061297624245937,1.337762502679444,24.585683304007528,0.40489399694230566,1.1753208075371764,0.48691668978337965,1.3776526952357377,1.6654850681697313,5.846832702282353,3.4954446809325708,9.893410769312334,2.2168240003056874,1.6108804188556511,3.1535663227733206,3.5761492687519576,4.298300074739995
AE18,Thermochemistry,2.859700577165466,3.688319974513225,4.112410777050872,2.312791409807089,1.5197775568745802,1.957363893665391,0.4099097968396769,0.8398670002129504,1.5527842341129248,8.419047311658376,21.636192102891545,1.0880555080704462,1.3193898925389198,1.0720774917172566,2.2218084197286165,6.646778667836977
AL2X6,Thermochemistry,1.4736154358446938,9.282140517840554,3.5013665209338694,6.279281434986513,1.2773531909810996,0.7535841205740146,0.9090790035751228,2.223510509340789,1.5060333378574444,2.889207042430065,2.5030824348619376,5.288425944577914,0.9460092642052242,1.3702902223269215,1.2664138485895016,1.7528480899640801
ALK8,Thermochemistry,0.920413322485257,2.5403640595302286,1.3485100510741537,2.117364446668093,1.6031907838823287,0.97552415145688,1.001253007258649,0.9888309596659748,1.6427362545946766,0.8360379355532119,0.9251433628632213,0.8283572293923933,1.0723567691338074,1.0919371761650278,0.40101330746996033,1.495742037786077
